Ingenio,Hacienda,Suerte,Municipio,Corregimiento,Codigo_14,Municipio_Clean,h8,Es_Hacienda_Ausente,Hda_Real,DAR
Manuelita,INES PALESTINA,1,El Cerrito,San Antonio,MN000336000001,EL CERRITO,MN000336,True,INES PALESTINA,CENTRO SUR
Manuelita,INES PALESTINA,2,El Cerrito,San Antonio,MN000336000002,EL CERRITO,MN000336,True,INES PALESTINA,CENTRO SUR
Manuelita,INES PALESTINA,3,El Cerrito,San Antonio,MN000336000003,EL CERRITO,MN000336,True,INES PALESTINA,CENTRO SUR
Manuelita,INES PALESTINA,4,El Cerrito,San Antonio,MN000336000004,EL CERRITO,MN000336,True,INES PALESTINA,CENTRO SUR
Manuelita,INES PALESTINA,5,El Cerrito,San Antonio,MN000336000005,EL CERRITO,MN000336,True,INES PALESTINA,CENTRO SUR
Manuelita,INES PALESTINA,6,El Cerrito,San Antonio,MN000336000006,EL CERRITO,MN000336,True,INES PALESTINA,CENTRO SUR
Manuelita,INES PALESTINA,7,El Cerrito,San Antonio,MN000336000007,EL CERRITO,MN000336,True,INES PALESTINA,CENTRO SUR
Manuelita,PRADO,1,Palmira,Caucaseco,MN000339000001,PALMIRA,MN000339,True,PRADO,SURORIENTE
Manuelita,PALESTINA 4,17,El Cerrito,San Antonio,MN000483000017,EL CERRITO,MN000483,True,PALESTINA,CENTRO SUR
Manuelita,LA MERCED,10,El Cerrito,El Placer,MN000798000010,EL CERRITO,MN000798,True,LA MERCED,CENTRO SUR
Manuelita,LA MERCED,10,El Cerrito,El Placer,MN000798000010,EL CERRITO,MN000798,True,LA MERCED,CENTRO SUR
Manuelita,LA MERCED,11,El Cerrito,El Placer,MN000798000011,EL CERRITO,MN000798,True,LA MERCED,CENTRO SUR
Manuelita,LA MERCED,11,El Cerrito,El Placer,MN000798000011,EL CERRITO,MN000798,True,LA MERCED,CENTRO SUR
Manuelita,LA MERCED,8,El Cerrito,El Placer,MN000798000008,EL CERRITO,MN000798,True,LA MERCED,CENTRO SUR
Pichichi,SAN FERNANDO,30,El Cerrito,San Antonio,PC002251000030,EL CERRITO,PC002251,True,SAN FERNANDO,SURORIENTE
Pichichi,SAN FERNANDO,40,El Cerrito,San Antonio,PC002251000040,EL CERRITO,PC002251,True,SAN FERNANDO,SURORIENTE
Providencia,QUITASUE?O,011,El Cerrito,nd,PR080812000011,EL CERRITO,PR080812,True,QUITASUE?O,CENTRO SUR
Providencia,LA AURORA,114D,El Cerrito,nd,PR08010300114D,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,LA AURORA,121C,El Cerrito,nd,PR08010300121C,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,QUITASUE?O,002,El Cerrito,nd,PR080812000002,EL CERRITO,PR080812,True,QUITASUE?O,CENTRO SUR
Providencia,LA AURORA,109,El Cerrito,nd,PR080103000109,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,LA AURORA,121E,El Cerrito,nd,PR08010300121E,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,LA MANSION 1,009,El Cerrito,nd,PR080323000009,EL CERRITO,PR080323,True,LA MANSION,SURORIENTE
Providencia,PORVENIR MANUELITA,508,El Cerrito,nd,PR081598000508,EL CERRITO,PR081598,True,PORVENIR MANUELITA,SURORIENTE
Castilla,SAN JORGE,100,Pradera,La Tupia,CC000101000100,PRADERA,CC000101,True,SAN JORGE,SURORIENTE
Castilla,CHAMORRAS,280,Pradera,La Tupia,CC000104000280,PRADERA,CC000104,True,CHAMORRAS,SURORIENTE
Castilla,SAN RAFAEL,202,Pradera,La Tupia,CC000105000202,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,SAN RAFAEL,273,Pradera,La Tupia,CC000105000273,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,CHAMORRAS,281,Pradera,La Tupia,CC000104000281,PRADERA,CC000104,True,CHAMORRAS,SURORIENTE
Castilla,SAN RAFAEL,037,Pradera,La Tupia,CC000105000037,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,SAN JORGE,090,Pradera,La Tupia,CC000101000090,PRADERA,CC000101,True,SAN JORGE,SURORIENTE
Providencia,RITA MANUELITA,026,Palmira,nd,PR081599000026,PALMIRA,PR081599,True,RITA MANUELITA,SURORIENTE
Providencia,EL ROSARIO ARBOLEDA,026D,El Cerrito,nd,PR08042300026D,EL CERRITO,PR080423,True,EL ROSARIO ARBOLEDA,SURORIENTE
Providencia,EL ROSARIO ARBOLEDA,028B,El Cerrito,nd,PR08042300028B,EL CERRITO,PR080423,True,EL ROSARIO ARBOLEDA,CENTRO SUR
Providencia,LA AURORA,121D,El Cerrito,nd,PR08010300121D,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,QUITASUE?O,009,El Cerrito,nd,PR080812000009,EL CERRITO,PR080812,True,QUITASUE?O,CENTRO SUR
Providencia,QUITASUE?O,001,El Cerrito,nd,PR080812000001,EL CERRITO,PR080812,True,QUITASUE?O,CENTRO SUR
Providencia,VILLA MERCEDES,005B,El Cerrito,nd,PR08012900005B,EL CERRITO,PR080129,True,VILLA MERCEDES,CENTRO SUR
Providencia,LA PRIMAVERA,371A,El Cerrito,nd,PR08011200371A,EL CERRITO,PR080112,True,LA PRIMAVERA,SURORIENTE
Providencia,VILLA MERCEDES,005A,El Cerrito,nd,PR08012900005A,EL CERRITO,PR080129,True,VILLA MERCEDES,CENTRO SUR
Providencia,VILLA MERCEDES,005,El Cerrito,nd,PR080129000005,EL CERRITO,PR080129,True,VILLA MERCEDES,CENTRO SUR
Providencia,LA MANSION 1 SANCLEMENTE,010A,El Cerrito,nd,PR08252700010A,EL CERRITO,PR082527,True,LA MANSION 1 SANCLEMENTE,CENTRO SUR
Providencia,LA MANSION 1 SANCLEMENTE,016,El Cerrito,nd,PR082527000016,EL CERRITO,PR082527,True,LA MANSION 1 SANCLEMENTE,CENTRO SUR
Incauca,ZANJON RICO B?RBARA,005B,Florida,nd,CA01189900005B,FLORIDA,CA011899,True,ZANJON RICO B?RBARA,SURORIENTE
Incauca,ZANJON RICO B?RBARA,10,Florida,nd,CA011899000010,FLORIDA,CA011899,True,ZANJON RICO B?RBARA,SURORIENTE
Incauca,MIRRINAQUE 2  AGROPEC. VELEZ PROVID.,6,Palmira,nd,CA010850000006,PALMIRA,CA010850,True,MIRRINAQUE 2  AGROPEC. VELEZ PROVID.,SURORIENTE
Incauca,SAN JUANITO SINISTERRA PROVIDENCIA,3,Palmira,nd,CA011542000003,PALMIRA,CA011542,True,SAN JUANITO SINISTERRA PROVIDENCIA,SURORIENTE
Incauca,LA MARQUEZA (RESTREPO) PROVIDENCIA,001B,Palmira,nd,CA01241600001B,PALMIRA,CA012416,True,LA MARQUEZA (RESTREPO) PROVIDENCIA,SURORIENTE
Incauca,TIERRA GRATA CASTILLA,140,Florida,nd,CA011396000140,FLORIDA,CA011396,True,TIERRA GRATA CASTILLA,SURORIENTE
Incauca,TIERRA MEDIA CASTILLA,200,Florida,nd,CA012366000200,FLORIDA,CA012366,True,TIERRA MEDIA CASTILLA,SURORIENTE
Incauca,EL ARENAL MAYAGUEZ,004D,Pradera,nd,CA01210400004D,PRADERA,CA012104,True,EL ARENAL MAYAGUEZ,SURORIENTE
Incauca,ESCOCIA MAYAGUEZ,001A,Candelaria,nd,CA01242300001A,CANDELARIA,CA012423,True,ESCOCIA MAYAGUEZ,SURORIENTE
Incauca,EL NILO AGRICOLA RIO PAILA CASTILLA,381,Florida,nd,CA012426000381,FLORIDA,CA012426,True,EL NILO AGRICOLA RIO PAILA CASTILLA,SURORIENTE
Incauca,LA UNION MAYAGUEZ,20,Candelaria,nd,CA012428000020,CANDELARIA,CA012428,True,LA UNION MAYAGUEZ,SURORIENTE
Incauca,PALACE CABANA,103,Florida,nd,CA010357000103,FLORIDA,CA010357,True,PALACE CABANA,SURORIENTE
Incauca,PARRAGA MAYAGUEZ,001A,Pradera,nd,CA01233500001A,PRADERA,CA012335,True,PARRAGA MAYAGUEZ,SURORIENTE
Incauca,LA URIBE MAYAGUEZ,2,Candelaria,nd,CA012422000002,CANDELARIA,CA012422,True,LA URIBE MAYAGUEZ,SURORIENTE
Incauca,PALOMAR MAYAGUEZ,5,Candelaria,nd,CA012427000005,CANDELARIA,CA012427,True,PALOMAR MAYAGUEZ,SURORIENTE
Incauca,ARGENTINA DIES Y LOME CABAï¿½A,15,Candelaria,nd,CA010254000015,CANDELARIA,CA010254,True,ARGENTINA DIES Y LOME CABAÏ¿½A,SURORIENTE
Incauca,SAN GERARDO TORRES-PROVIDENCIA,3,Palmira,nd,CA010884000003,PALMIRA,CA010884,True,SAN GERARDO TORRES-PROVIDENCIA,SURORIENTE
Incauca,SAN GERARDO TORRES-PROVIDENCIA,1,Palmira,nd,CA010884000001,PALMIRA,CA010884,True,SAN GERARDO TORRES-PROVIDENCIA,SURORIENTE
Incauca,VENECIA INESA PROVIDENCIA,190A,Palmira,nd,CA01197100190A,PALMIRA,CA011971,True,VENECIA INESA PROVIDENCIA,SURORIENTE
Incauca,EL RETIRO CORREA MAYAGUEZ,6,Florida,nd,CA011636000006,FLORIDA,CA011636,True,EL RETIRO CORREA MAYAGUEZ,SURORIENTE
Manuelita,MILAGRO,1,El Cerrito,San Antonio,MN000060000001,EL CERRITO,MN000060,True,MILAGRO,CENTRO SUR
Manuelita,CRISTALINA ELISA,1B,El Cerrito,San Antonio,MN00044000001B,EL CERRITO,MN000440,True,CRISTALINA ELISA,SURORIENTE
Manuelita,PALESTINA 2,2,El Cerrito,San Antonio,MN000481000002,EL CERRITO,MN000481,True,PALESTINA,CENTRO SUR
Manuelita,LA MERCED,9,El Cerrito,El Placer,MN000798000009,EL CERRITO,MN000798,True,LA MERCED,CENTRO SUR
Incauca,TIERRA GRATA CASTILLA,100,Florida,nd,CA011396000100,FLORIDA,CA011396,True,TIERRA GRATA CASTILLA,SURORIENTE
Incauca,TIERRA GRATA CASTILLA,210,Florida,nd,CA011396000210,FLORIDA,CA011396,True,TIERRA GRATA CASTILLA,SURORIENTE
Incauca,TIERRA GRATA CASTILLA,220,Florida,nd,CA011396000220,FLORIDA,CA011396,True,TIERRA GRATA CASTILLA,SURORIENTE
Incauca,TIERRA GRATA CASTILLA,50,Florida,nd,CA011396000050,FLORIDA,CA011396,True,TIERRA GRATA CASTILLA,SURORIENTE
Pichichi,EL RETIRO,20,El Cerrito,nd,PC002022000020,EL CERRITO,PC002022,True,EL RETIRO,SURORIENTE
Pichichi,EL RETIRO,30,El Cerrito,nd,PC002022000030,EL CERRITO,PC002022,True,EL RETIRO,SURORIENTE
Pichichi,EL RETIRO,13,El Cerrito,nd,PC002022000013,EL CERRITO,PC002022,True,EL RETIRO,SURORIENTE
Pichichi,BELGICA,70,El Cerrito,San Antonio,PC002212000070,EL CERRITO,PC002212,True,BELGICA,SURORIENTE
Pichichi,BELGICA,80,El Cerrito,San Antonio,PC002212000080,EL CERRITO,PC002212,True,BELGICA,SURORIENTE
Pichichi,BELGICA,10,El Cerrito,San Antonio,PC002212000010,EL CERRITO,PC002212,True,BELGICA,SURORIENTE
Pichichi,EL RETIRO,40,El Cerrito,nd,PC002022000040,EL CERRITO,PC002022,True,EL RETIRO,SURORIENTE
Pichichi,LA BONANZA,10,El Cerrito,Santa Elena,PC002235000010,EL CERRITO,PC002235,True,LA BONANZA,SURORIENTE
Pichichi,LA BONANZA,20,El Cerrito,Santa Elena,PC002235000020,EL CERRITO,PC002235,True,LA BONANZA,SURORIENTE
Pichichi,LA BONANZA,30,El Cerrito,Santa Elena,PC002235000030,EL CERRITO,PC002235,True,LA BONANZA,SURORIENTE
Pichichi,LA BONANZA,50,El Cerrito,Santa Elena,PC002235000050,EL CERRITO,PC002235,True,LA BONANZA,SURORIENTE
Pichichi,EL RETIRO,60,El Cerrito,nd,PC002022000060,EL CERRITO,PC002022,True,EL RETIRO,SURORIENTE
Pichichi,LA UNION,11,El Cerrito,Santa Elena,PC002423000011,EL CERRITO,PC002423,True,LA UNION,SURORIENTE
Providencia,SAN MIGUEL 3 ,013A,El Cerrito,nd,PR08018100013A,EL CERRITO,PR080181,True,SAN MIGUEL,CENTRO SUR
Providencia,LA TORTUGA ,002,El Cerrito,nd,PR081077000002,EL CERRITO,PR081077,True,LA TORTUGA,SURORIENTE
Providencia,LA TORTUGA ,002,El Cerrito,nd,PR081077000002,EL CERRITO,PR081077,True,LA TORTUGA,SURORIENTE
Providencia,LA TORTUGA ,001,El Cerrito,nd,PR081077000001,EL CERRITO,PR081077,True,LA TORTUGA,CENTRO SUR
Providencia,EL OVIEDO EMPRESA,003A,El Cerrito,nd,PR08012700003A,EL CERRITO,PR080127,True,EL OVIEDO EMPRESA,CENTRO SUR
Providencia,LA AURORA,119,El Cerrito,nd,PR080103000119,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,VILLA HORTENSIA CAS-INCAUCA,010,Florida,nd,PR081590000010,FLORIDA,PR081590,True,VILLA HORTENSIA CAS-INCAUCA,SURORIENTE
Providencia,LA EMILIA LLANO,004,El Cerrito,nd,PR080539000004,EL CERRITO,PR080539,True,LA EMILIA LLANO,CENTRO SUR
Providencia,EL CANELO M,008,El Cerrito,nd,PR081052000008,EL CERRITO,PR081052,True,EL CANELO M,SURORIENTE
Providencia,LA EMILIA LLANO,001,El Cerrito,nd,PR080539000001,EL CERRITO,PR080539,True,LA EMILIA LLANO,CENTRO SUR
Providencia,LA EMILIA LLANO,004A,El Cerrito,nd,PR08053900004A,EL CERRITO,PR080539,True,LA EMILIA LLANO,SURORIENTE
Providencia,SAN FERNANDO,002,El Cerrito,nd,PR080337000002,EL CERRITO,PR080337,True,SAN FERNANDO,CENTRO SUR
Providencia,SAN FERNANDO,002,El Cerrito,nd,PR080337000002,EL CERRITO,PR080337,True,SAN FERNANDO,CENTRO SUR
Providencia,ZABALETAS EMPRESA,006,El Cerrito,nd,PR082503000006,EL CERRITO,PR082503,True,ZABALETAS EMPRESA,CENTRO SUR
Providencia,EL CANELO M,006,El Cerrito,nd,PR081052000006,EL CERRITO,PR081052,True,EL CANELO M,SURORIENTE
Providencia,ZABALETAS EMPRESA,009,El Cerrito,nd,PR082503000009,EL CERRITO,PR082503,True,ZABALETAS EMPRESA,CENTRO SUR
Providencia,SAN FERNANDO,001A,El Cerrito,nd,PR08033700001A,EL CERRITO,PR080337,True,SAN FERNANDO,CENTRO SUR
Providencia,LA MANSION 1,008,El Cerrito,nd,PR080323000008,EL CERRITO,PR080323,True,LA MANSION,SURORIENTE
Providencia,AURORA CUCALON,991E,El Cerrito,nd,PR08060100991E,EL CERRITO,PR080601,True,AURORA CUCALON,CENTRO SUR
Providencia,ZABALETAS EMPRESA,007A,El Cerrito,nd,PR08250300007A,EL CERRITO,PR082503,True,ZABALETAS EMPRESA,CENTRO SUR
Providencia,LA MERCED GARCES,001A,El Cerrito,nd,PR08018600001A,EL CERRITO,PR080186,True,LA MERCED GARCES,CENTRO SUR
Providencia,LA AURORA,118A,El Cerrito,nd,PR08010300118A,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,LA AURORA,111C,El Cerrito,nd,PR08010300111C,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,LA AURORA,115D,El Cerrito,nd,PR08010300115D,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,LA MERCED CHAYA-CABA,002,El Cerrito,nd,PR080605000002,EL CERRITO,PR080605,True,LA MERCED CHAYA-CABA,CENTRO SUR
Providencia,LA MERCED CHAYA-CABA,002,El Cerrito,nd,PR080605000002,EL CERRITO,PR080605,True,LA MERCED CHAYA-CABA,CENTRO SUR
Providencia,LA ARGELIA,270B,El Cerrito,nd,PR08011100270B,EL CERRITO,PR080111,True,LA ARGELIA,CENTRO SUR
Providencia,SAN FERNANDO,022,El Cerrito,nd,PR080337000022,EL CERRITO,PR080337,True,SAN FERNANDO,CENTRO SUR
Providencia,LA ARGELIA,358B,El Cerrito,nd,PR08011100358B,EL CERRITO,PR080111,True,LA ARGELIA,CENTRO SUR
Providencia,LA ARGELIA,362,El Cerrito,nd,PR080111000362,EL CERRITO,PR080111,True,LA ARGELIA,CENTRO SUR
Providencia,LA AURORA,112,El Cerrito,nd,PR080103000112,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,LA MANSION 1,010,El Cerrito,nd,PR080323000010,EL CERRITO,PR080323,True,LA MANSION,SURORIENTE
Providencia,LA INDEPENDENCIA,009,El Cerrito,nd,PR080586000009,EL CERRITO,PR080586,True,LA INDEPENDENCIA,CENTRO SUR
Providencia,LA INDEPENDENCIA,010,El Cerrito,nd,PR080586000010,EL CERRITO,PR080586,True,LA INDEPENDENCIA,CENTRO SUR
Providencia,LA AURORA,114,El Cerrito,nd,PR080103000114,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,SAN FERNANDO,003B,El Cerrito,nd,PR08033700003B,EL CERRITO,PR080337,True,SAN FERNANDO,SURORIENTE
Providencia,SAN FERNANDO,014D,El Cerrito,nd,PR08033700014D,EL CERRITO,PR080337,True,SAN FERNANDO,SURORIENTE
Providencia,BOTECITO INCAUCA,002,Florida,nd,PR081585000002,FLORIDA,PR081585,True,BOTECITO INCAUCA,SURORIENTE
Providencia,LA ARGELIA,366A,El Cerrito,nd,PR08011100366A,EL CERRITO,PR080111,True,LA ARGELIA,SURORIENTE
Providencia,LA PRIMAVERA,375A,El Cerrito,nd,PR08011200375A,EL CERRITO,PR080112,True,LA PRIMAVERA,CENTRO SUR
Providencia,SAN MIGUEL 3 ,009,El Cerrito,nd,PR080181000009,EL CERRITO,PR080181,True,SAN MIGUEL,CENTRO SUR
Providencia,SAN MIGUEL 3 ,009C,El Cerrito,nd,PR08018100009C,EL CERRITO,PR080181,True,SAN MIGUEL,CENTRO SUR
Providencia,SAN FERNANDO,003A,El Cerrito,nd,PR08033700003A,EL CERRITO,PR080337,True,SAN FERNANDO,SURORIENTE
Providencia,LA EMILIA TENORIO,001,El Cerrito,nd,PR080559000001,EL CERRITO,PR080559,True,LA EMILIA TENORIO,CENTRO SUR
Providencia,LA ITALIA EMPRESA,007,El Cerrito,nd,PR080131000007,EL CERRITO,PR080131,True,LA ITALIA EMPRESA,CENTRO SUR
Providencia,LA AURORA,102A,El Cerrito,nd,PR08010300102A,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,LA AURORA,102Z,El Cerrito,nd,PR08010300102Z,EL CERRITO,PR080103,True,LA AURORA,CENTRO SUR
Providencia,LA EMILIA LLANO,003,El Cerrito,nd,PR080539000003,EL CERRITO,PR080539,True,LA EMILIA LLANO,CENTRO SUR
Providencia,ZABALETAS CABA6ITA,009,El Cerrito,nd,PR080514000009,EL CERRITO,PR080514,True,ZABALETAS CABA6ITA,SURORIENTE
Providencia,LA EMILIA LLANO,002,El Cerrito,nd,PR080539000002,EL CERRITO,PR080539,True,LA EMILIA LLANO,CENTRO SUR
Providencia,LA TRIBUNA,014,El Cerrito,nd,PR080434000014,EL CERRITO,PR080434,True,LA TRIBUNA,CENTRO SUR
Providencia,LA ARGELIA,357B,El Cerrito,nd,PR08011100357B,EL CERRITO,PR080111,True,LA ARGELIA,CENTRO SUR
Providencia,LA ARGELIA,359C,El Cerrito,nd,PR08011100359C,EL CERRITO,PR080111,True,LA ARGELIA,CENTRO SUR
Castilla,LLANO MEDIO CASTILLA,080,Florida,Remolino,CC000217000080,FLORIDA,CC000217,True,LLANO MEDIO CASTILLA,SURORIENTE
Castilla,LLANO MEDIO CASTILLA,081,Florida,Remolino,CC000217000081,FLORIDA,CC000217,True,LLANO MEDIO CASTILLA,SURORIENTE
Castilla,LA UNION,041,Florida,Remolino,CC000117000041,FLORIDA,CC000117,True,LA UNION,SURORIENTE
Castilla,SAN RAFAEL,036,Pradera,La Tupia,CC000105000036,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,EL NILO AGRICOLA,381,Florida,Remolino,CC000112000381,FLORIDA,CC000112,True,EL NILO AGRICOLA,SURORIENTE
Castilla,CALANDA,260,Florida,Remolino,CC000110000260,FLORIDA,CC000110,True,CALANDA,SURORIENTE
Castilla,SAN RAFAEL,160,Pradera,La Tupia,CC000105000160,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,SAN RAFAEL,185,Pradera,La Tupia,CC000105000185,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,SAN RAFAEL,190,Pradera,La Tupia,CC000105000190,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,SAN RAFAEL,201,Pradera,La Tupia,CC000105000201,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,AVELINA,197,Pradera,La Granja,CC000503000197,PRADERA,CC000503,True,AVELINA,SURORIENTE
Castilla,SAN JORGE,010,Pradera,La Tupia,CC000101000010,PRADERA,CC000101,True,SAN JORGE,SURORIENTE
Castilla,LLANO MEDIO CASTILLA,070,Florida,Remolino,CC000217000070,FLORIDA,CC000217,True,LLANO MEDIO CASTILLA,SURORIENTE
Castilla,OCASIONAL VILLA YO,310,Palmira,La Herradura,CC000112000310,PALMIRA,CC000112,True,OCASIONAL VILLA YO,SURORIENTE
Castilla,OCASIONAL VILLA YO,320,Palmira,La Herradura,CC000112000320,PALMIRA,CC000112,True,OCASIONAL VILLA YO,SURORIENTE
Castilla,OCASIONAL VILLA YO,330,Palmira,La Herradura,CC000112000330,PALMIRA,CC000112,True,OCASIONAL VILLA YO,SURORIENTE
Castilla,CASTILLA,361,Pradera,La Granja,CC000506000361,PRADERA,CC000506,True,CASTILLA,SURORIENTE
Castilla,VILLA HORTENSIA,030,Florida,Remolino,CC000716000030,FLORIDA,CC000716,True,VILLA HORTENSIA,SURORIENTE
Castilla,SAN RAFAEL,090,Pradera,La Tupia,CC000105000090,PRADERA,CC000105,True,SAN RAFAEL,SURORIENTE
Castilla,AVELINA,082,Pradera,La Granja,CC000503000082,PRADERA,CC000503,True,AVELINA,SURORIENTE
Castilla,LA PRIMAVERA HOYOS,010,Florida,Remolino,CC000522000010,FLORIDA,CC000522,True,LA PRIMAVERA HOYOS,SURORIENTE
Castilla,CASTILLA,091,Pradera,La Granja,CC000506000091,PRADERA,CC000506,True,CASTILLA,SURORIENTE
Castilla,FLORENCIA,010,Candelaria,El Cabuyal,CC000773000010,CANDELARIA,CC000773,True,FLORENCIA,SURORIENTE
Castilla,LORENA,013,Pradera,La Tupia,CC000102000013,PRADERA,CC000102,True,LORENA,SURORIENTE
Castilla,LORENA,010,Pradera,La Tupia,CC000102000010,PRADERA,CC000102,True,LORENA,SURORIENTE
Incauca,MIRRINAQUE 2  AGROPEC. VELEZ PROVID.,7,Palmira,nd,CA010850000007,PALMIRA,CA010850,True,MIRRINAQUE 2  AGROPEC. VELEZ PROVID.,SURORIENTE
Incauca,DIMONA,23,Pradera,nd,CA012390000023,PRADERA,CA012390,True,DIMONA,SURORIENTE
Manuelita,PALESTINA 4,14,El Cerrito,San Antonio,MN000483000014,EL CERRITO,MN000483,True,PALESTINA,CENTRO SUR
Manuelita,PALESTINA 4,15,El Cerrito,San Antonio,MN000483000015,EL CERRITO,MN000483,True,PALESTINA,SURORIENTE
Manuelita,PALESTINA 4,16,El Cerrito,San Antonio,MN000483000016,EL CERRITO,MN000483,True,PALESTINA,SURORIENTE
Incauca,DIMONA,21,Pradera,nd,CA012390000021,PRADERA,CA012390,True,DIMONA,SURORIENTE
Incauca,DIMONA,30,Pradera,nd,CA012390000030,PRADERA,CA012390,True,DIMONA,SURORIENTE
Incauca,DIMONA,40,Pradera,nd,CA012390000040,PRADERA,CA012390,True,DIMONA,SURORIENTE
